hotel_id,hotel_name,city,country,star_rating,room_type,amenities,price_per_night_aud
HT-ATH-025,Villa Athens West,Athens,Greece,3.6,Executive Suite,"rooftop terrace, wifi, kids club, pool, airport shuttle, bar",332
HT-ATH-026,The Grand Athens Hotel Riverside,Athens,Greece,3.8,Family Room,"bar, wifi, rooftop terrace, breakfast included, parking",289
HT-ATH-027,The Old Town Inn Athens West,Athens,Greece,4,Standard Double,"wifi, pool, kids club, parking",412
HT-ATH-028,Casa Athens Riverside,Athens,Greece,2.7,Deluxe King,"spa, wifi, parking, restaurant, kids club",165
HT-ATH-029,Casa Athens Riverside,Athens,Greece,2.5,Executive Suite,"restaurant, kids club, gym, bar",188
HT-ATH-030,Villa Athens II,Athens,Greece,2.9,Standard Double,"rooftop terrace, parking, bar, spa, kids club",218
HT-ATH-031,Villa Athens West,Athens,Greece,2.7,Family Room,"beach access, bar, wifi, restaurant, pool, gym",224
HT-JTR-001,Santorini Garden Residence,Santorini,Greece,3,Superior Queen,"bar, airport shuttle, wifi",251
HT-JTR-002,Marriott Santorini,Santorini,Greece,4.8,Family Room,"wifi, parking, rooftop terrace, bar, beach access, airport shuttle",837
HT-JTR-003,Hyatt Regency Santorini,Santorini,Greece,4.7,Junior Suite,"airport shuttle, bar, kids club, spa, breakfast included",701
HT-JTR-004,InterContinental Santorini,Santorini,Greece,4.9,Twin Room,"airport shuttle, wifi, spa, pool, rooftop terrace, beach access",833
HT-JTR-005,Shangri-La Santorini,Santorini,Greece,4.8,Twin Room,"kids club, airport shuttle, rooftop terrace, spa, beach access, parking",660
HT-JTR-006,Four Seasons Santorini,Santorini,Greece,4.8,Superior Queen,"restaurant, gym, spa, wifi, kids club, parking",646
HT-JTR-007,The Terrace Santorini,Santorini,Greece,4.5,Deluxe King,"spa, pool, beach access, airport shuttle, breakfast included, gym",643
HT-JTR-008,Villa Santorini,Santorini,Greece,4.4,Standard Double,"pool, spa, kids club, wifi, restaurant",706
HT-JTR-009,Radisson Blu Santorini,Santorini,Greece,3.8,Executive Suite,"beach access, wifi, pool, parking, rooftop terrace",535
HT-JTR-010,Novotel Santorini,Santorini,Greece,4,Standard Double,"rooftop terrace, wifi, pool, kids club",489
HT-JTR-011,The Santorini Boutique,Santorini,Greece,2.8,Standard Double,"parking, beach access, gym",304
HT-JTR-012,Mercure Santorini,Santorini,Greece,3.3,Standard Double,"restaurant, spa, beach access, airport shuttle, bar, breakfast included",457
HT-JTR-013,ibis Santorini,Santorini,Greece,2.9,Twin Room,"parking, spa, rooftop terrace, gym, beach access",253
HT-JTR-014,ibis Styles Santorini,Santorini,Greece,2.7,Family Room,"beach access, wifi, restaurant",222
HT-JTR-015,Travelodge Santorini,Santorini,Greece,2.4,Family Room,"restaurant, wifi, airport shuttle, spa, bar, beach access",278
HT-JTR-016,Santorini Garden Residence Annex,Santorini,Greece,3.3,Executive Suite,"spa, gym, kids club, airport shuttle",413
HT-JTR-017,The Grand Santorini Hotel,Santorini,Greece,2.9,Standard Double,"wifi, pool, bar, gym",279
HT-JTR-018,Santorini Garden Residence II,Santorini,Greece,5,Deluxe King,"spa, airport shuttle, gym, pool, wifi, restaurant",886
HT-JTR-019,The Santorini Boutique Annex,Santorini,Greece,4,Standard Double,"bar, pool, beach access",470
HT-JTR-020,Casa Santorini,Santorini,Greece,4.9,Family Room,"airport shuttle, wifi, spa, breakfast included, parking, beach access",847
HT-JTR-021,Hotel Santorini Central,Santorini,Greece,3.2,Junior Suite,"restaurant, parking, rooftop terrace, pool",305
HT-JTR-022,The Old Town Inn Santorini,Santorini,Greece,4.2,Junior Suite,"bar, parking, kids club, spa, wifi",613
HT-JTR-023,The Grand Santorini Hotel Riverside,Santorini,Greece,4.9,Family Room,"spa, gym, parking",911
HT-JTR-024,Casa Santorini West,Santorini,Greece,3.7,Standard Double,"gym, wifi, airport shuttle, parking, breakfast included",381
HT-JTR-025,Santorini Garden Residence West,Santorini,Greece,4.3,Family Room,"restaurant, airport shuttle, pool, bar",728
HT-JTR-026,The Old Town Inn Santorini East,Santorini,Greece,2.6,Executive Suite,"airport shuttle, restaurant, beach access, kids club",273
HT-JTR-027,The Old Town Inn Santorini Annex,Santorini,Greece,3.8,Deluxe King,"pool, spa, rooftop terrace, breakfast included, wifi",557
HT-JTR-028,The Santorini House,Santorini,Greece,4.6,Deluxe King,"wifi, parking, breakfast included, rooftop terrace, bar",801
HT-JTR-029,Santorini Harbour Suites,Santorini,Greece,4.6,Family Room,"kids club, restaurant, gym, parking",643
HT-JTR-030,Santorini Garden Residence West,Santorini,Greece,5,Deluxe King,"restaurant, bar, parking, spa, rooftop terrace, gym",930
HT-JTR-031,Casa Santorini Riverside,Santorini,Greece,3.8,Superior Queen,"breakfast included, spa, kids club, bar, rooftop terrace, parking",372
HT-JTR-032,Santorini Garden Residence East,Santorini,Greece,4,Superior Queen,"airport shuttle, kids club, pool, breakfast included",529
HT-KEF-001,The Terrace Reykjavik,Reykjavik,Iceland,3.5,Family Room,"airport shuttle, kids club, wifi",608
HT-KEF-002,Marriott Reykjavik,Reykjavik,Iceland,4.9,Deluxe King,"restaurant, spa, breakfast included, wifi, bar, rooftop terrace",1050
HT-KEF-003,Reykjavik Garden Residence,Reykjavik,Iceland,4.6,Standard Double,"beach access, gym, airport shuttle, kids club",780
HT-KEF-004,InterContinental Reykjavik,Reykjavik,Iceland,4.8,Family Room,"kids club, gym, restaurant",1054
HT-KEF-005,Shangri-La Reykjavik,Reykjavik,Iceland,4.9,Twin Room,"kids club, restaurant, airport shuttle",971
HT-KEF-006,Four Seasons Reykjavik,Reykjavik,Iceland,4.9,Deluxe King,"breakfast included, spa, rooftop terrace",1129
HT-KEF-007,The Reykjavik Boutique,Reykjavik,Iceland,3.7,Executive Suite,"spa, restaurant, kids club, pool, parking",558
HT-KEF-008,Crowne Plaza Reykjavik,Reykjavik,Iceland,3.6,Superior Queen,"beach access, bar, airport shuttle, restaurant",440
HT-KEF-009,Radisson Blu Reykjavik,Reykjavik,Iceland,3.9,Standard Double,"pool, breakfast included, gym, rooftop terrace, kids club, parking",728
HT-KEF-010,Novotel Reykjavik,Reykjavik,Iceland,3.7,Junior Suite,"wifi, rooftop terrace, spa, kids club, restaurant",650
HT-KEF-011,The Reykjavik House,Reykjavik,Iceland,3.7,Deluxe King,"pool, airport shuttle, parking",639
HT-KEF-012,Mercure Reykjavik,Reykjavik,Iceland,3.4,Family Room,"spa, wifi, rooftop terrace, airport shuttle, parking, pool",490
HT-KEF-013,ibis Reykjavik,Reykjavik,Iceland,2.7,Standard Double,"beach access, breakfast included, kids club, spa, airport shuttle",350
HT-KEF-014,ibis Styles Reykjavik,Reykjavik,Iceland,2.1,Deluxe King,"bar, kids club, breakfast included, wifi, restaurant, rooftop terrace",191
HT-KEF-015,Reykjavik Garden Residence II,Reykjavik,Iceland,3.6,Executive Suite,"airport shuttle, rooftop terrace, spa, beach access, gym",564
HT-KEF-016,Casa Reykjavik,Reykjavik,Iceland,3,Family Room,"breakfast included, pool, restaurant",310
HT-KEF-017,Reykjavik Harbour Suites,Reykjavik,Iceland,4.3,Deluxe King,"gym, parking, beach access, spa, bar, airport shuttle",742
HT-KEF-018,The Terrace Reykjavik West,Reykjavik,Iceland,4.2,Deluxe King,"breakfast included, pool, parking",598
HT-KEF-019,Villa Reykjavik,Reykjavik,Iceland,3.7,Twin Room,"wifi, bar, restaurant, spa, airport shuttle, pool",563
HT-KEF-020,The Reykjavik Boutique Riverside,Reykjavik,Iceland,4.8,Standard Double,"beach access, breakfast included, parking, airport shuttle",986
HT-KEF-021,The Terrace Reykjavik II,Reykjavik,Iceland,3.7,Superior Queen,"beach access, gym, kids club",699
HT-KEF-022,Reykjavik Harbour Suites Annex,Reykjavik,Iceland,3.6,Executive Suite,"spa, airport shuttle, restaurant",657
HT-KEF-023,The Reykjavik Boutique II,Reykjavik,Iceland,3.8,Standard Double,"wifi, pool, airport shuttle, gym",493
HT-KEF-024,The Grand Reykjavik Hotel,Reykjavik,Iceland,4,Twin Room,"spa, airport shuttle, gym, pool, kids club, rooftop terrace",575
HT-KEF-025,Hotel Reykjavik Central,Reykjavik,Iceland,2.6,Twin Room,"wifi, parking, beach access, pool",351
HT-KEF-026,Casa Reykjavik Annex,Reykjavik,Iceland,4.8,Deluxe King,"wifi, kids club, airport shuttle, restaurant, pool, beach access",714
HT-KEF-027,Casa Reykjavik II,Reykjavik,Iceland,3.6,Executive Suite,"kids club, pool, wifi",445
HT-KEF-028,Villa Reykjavik Annex,Reykjavik,Iceland,3.1,Executive Suite,"rooftop terrace, gym, parking, spa",415
HT-KEF-029,The Grand Reykjavik Hotel II,Reykjavik,Iceland,4,Deluxe King,"wifi, restaurant, pool, breakfast included",606
HT-KEF-030,Casa Reykjavik Riverside,Reykjavik,Iceland,3.1,Junior Suite,"gym, breakfast included, rooftop terrace, pool, parking",468
HT-KEF-031,Casa Reykjavik II,Reykjavik,Iceland,3.6,Twin Room,"spa, bar, airport shuttle, rooftop terrace",595
HT-KEF-032,Casa Reykjavik East,Reykjavik,Iceland,3.1,Junior Suite,"parking, spa, kids club, rooftop terrace, pool",493
HT-KEF-033,Casa Reykjavik East,Reykjavik,Iceland,3.7,Junior Suite,"wifi, bar, parking, pool",650
HT-KEF-034,The Old Town Inn Reykjavik,Reykjavik,Iceland,3.5,Twin Room,"kids club, rooftop terrace, breakfast included",588
HT-KEF-035,Villa Reykjavik West,Reykjavik,Iceland,4.5,Twin Room,"breakfast included, pool, rooftop terrace",948
HT-JFK-001,Hilton New York,New York,United States,4.6,Family Room,"wifi, spa, bar",839
HT-JFK-002,The Old Town Inn New York,New York,United States,4.6,Family Room,"bar, breakfast included, airport shuttle, kids club, parking",937
HT-JFK-003,The Old Town Inn New York Riverside,New York,United States,2.8,Family Room,"gym, airport shuttle, pool",429
HT-JFK-004,InterContinental New York,New York,United States,4.7,Twin Room,"spa, bar, airport shuttle",736
HT-JFK-005,Shangri-La New York,New York,United States,4.9,Junior Suite,"spa, restaurant, breakfast included",894
HT-JFK-006,Four Seasons New York,New York,United States,4.8,Twin Room,"spa, restaurant, airport shuttle, gym, bar",712
HT-JFK-007,Sheraton New York,New York,United States,4,Family Room,"airport shuttle, breakfast included, spa, gym, kids club",568
HT-JFK-008,Crowne Plaza New York,New York,United States,4.4,Standard Double,"restaurant, airport shuttle, wifi, pool",700
HT-JFK-009,Radisson Blu New York,New York,United States,4.3,Family Room,"wifi, pool, airport shuttle, gym, spa",933
HT-JFK-010,The New York Boutique,New York,United States,2.7,Junior Suite,"airport shuttle, breakfast included, parking",396
HT-JFK-011,The New York House,New York,United States,2.9,Standard Double,"parking, wifi, kids club, spa, restaurant, rooftop terrace",418
HT-JFK-012,Mercure New York,New York,United States,3.3,Executive Suite,"rooftop terrace, restaurant, wifi, airport shuttle",571
HT-JFK-013,ibis New York,New York,United States,2.4,Superior Queen,"kids club, restaurant, bar, airport shuttle, parking, rooftop terrace",269
HT-JFK-014,ibis Styles New York,New York,United States,2.7,Standard Double,"restaurant, gym, beach access, kids club, spa",400
HT-JFK-015,Villa New York,New York,United States,5,Executive Suite,"parking, gym, bar, restaurant, beach access",1154
HT-JFK-016,The Old Town Inn New York Annex,New York,United States,4.5,Twin Room,"gym, spa, bar, breakfast included",815
HT-JFK-017,Hotel New York Central,New York,United States,4.2,Executive Suite,"restaurant, airport shuttle, bar",674
HT-JFK-018,The Old Town Inn New York Annex,New York,United States,4.6,Twin Room,"wifi, bar, pool, kids club, rooftop terrace",1043
HT-JFK-019,New York Garden Residence,New York,United States,2.6,Executive Suite,"wifi, pool, gym, rooftop terrace",395
HT-JFK-020,New York Harbour Suites,New York,United States,4.1,Standard Double,"beach access, wifi, parking, pool",566
HT-JFK-021,The New York House Annex,New York,United States,4.7,Executive Suite,"spa, gym, pool, kids club, airport shuttle",1016
HT-JFK-022,The New York Boutique II,New York,United States,3.7,Standard Double,"gym, kids club, beach access, airport shuttle, spa, parking",448
HT-JFK-023,New York Harbour Suites II,New York,United States,3.2,Superior Queen,"spa, gym, beach access",385
HT-JFK-024,The Old Town Inn New York West,New York,United States,3.6,Executive Suite,"airport shuttle, rooftop terrace, bar, pool",471
HT-JFK-025,Villa New York Annex,New York,United States,4.1,Family Room,"breakfast included, gym, kids club, beach access",666
HT-JFK-026,New York Harbour Suites Annex,New York,United States,4.7,Executive Suite,"restaurant, kids club, airport shuttle, beach access, wifi",965
HT-JFK-027,The Grand New York Hotel,New York,United States,2.7,Junior Suite,"breakfast included, parking, spa, bar, gym, pool",393
HT-JFK-028,The Terrace New York,New York,United States,4.8,Junior Suite,"airport shuttle, wifi, pool",923
HT-JFK-029,The Grand New York Hotel East,New York,United States,4.7,Twin Room,"airport shuttle, gym, pool",1016
HT-JFK-030,The New York Boutique II,New York,United States,3.2,Family Room,"airport shuttle, restaurant, rooftop terrace, bar, wifi, pool",447
HT-JFK-031,The New York Boutique East,New York,United States,2.8,Family Room,"breakfast included, kids club, bar, rooftop terrace, parking, spa",313
HT-JFK-032,Casa New York,New York,United States,3.9,Standard Double,"restaurant, wifi, bar, rooftop terrace, pool",502
HT-JFK-033,The Terrace New York Riverside,New York,United States,4.8,Twin Room,"restaurant, wifi, bar, rooftop terrace",1019
HT-JFK-034,The Grand New York Hotel Riverside,New York,United States,4.3,Deluxe King,"spa, bar, parking, breakfast included, wifi",637
HT-JFK-035,Villa New York Annex,New York,United States,4.9,Standard Double,"wifi, pool, gym, rooftop terrace",857
HT-JFK-036,The Old Town Inn New York Riverside,New York,United States,3.7,Standard Double,"airport shuttle, spa, pool, breakfast included",453
HT-JFK-037,Villa New York II,New York,United States,4.8,Family Room,"restaurant, spa, airport shuttle, breakfast included",1010
HT-LAX-001,Hilton Los Angeles,Los Angeles,United States,4.6,Deluxe King,"gym, rooftop terrace, kids club, spa, restaurant",927
HT-LAX-002,Los Angeles Harbour Suites,Los Angeles,United States,4.1,Superior Queen,"kids club, wifi, restaurant, spa, bar",704
HT-LAX-003,Los Angeles Garden Residence,Los Angeles,United States,3.4,Superior Queen,"restaurant, breakfast included, airport shuttle, rooftop terrace, wifi, kids club",559
HT-LAX-004,InterContinental Los Angeles,Los Angeles,United States,4.8,Deluxe King,"spa, gym, pool, kids club, bar",730
HT-LAX-005,Shangri-La Los Angeles,Los Angeles,United States,4.6,Junior Suite,"wifi, airport shuttle, beach access, rooftop terrace",618
HT-LAX-006,Los Angeles Garden Residence East,Los Angeles,United States,4.6,Deluxe King,"gym, spa, pool, bar, restaurant",876
HT-LAX-007,Sheraton Los Angeles,Los Angeles,United States,3.8,Deluxe King,"kids club, gym, wifi, rooftop terrace",534
HT-LAX-008,Los Angeles Harbour Suites West,Los Angeles,United States,4.5,Executive Suite,"parking, beach access, spa, wifi",623
HT-LAX-009,Radisson Blu Los Angeles,Los Angeles,United States,3.6,Deluxe King,"parking, restaurant, gym, pool, kids club, wifi",546
HT-LAX-010,The Los Angeles House,Los Angeles,United States,3.5,Executive Suite,"airport shuttle, breakfast included, bar",415
HT-LAX-011,The Los Angeles House Annex,Los Angeles,United States,2.9,Standard Double,"wifi, restaurant, kids club",384
HT-LAX-012,Mercure Los Angeles,Los Angeles,United States,3.7,Junior Suite,"gym, rooftop terrace, wifi",440
HT-LAX-013,The Los Angeles House West,Los Angeles,United States,2.6,Junior Suite,"airport shuttle, gym, parking, rooftop terrace, pool, restaurant",356
HT-LAX-014,ibis Styles Los Angeles,Los Angeles,United States,2.2,Junior Suite,"airport shuttle, spa, beach access, kids club, rooftop terrace, wifi",231
HT-LAX-015,Travelodge Los Angeles,Los Angeles,United States,2.8,Junior Suite,"gym, spa, bar, rooftop terrace, pool",316
HT-LAX-016,The Grand Los Angeles Hotel,Los Angeles,United States,4.1,Twin Room,"airport shuttle, bar, beach access, breakfast included, spa, kids club",698
HT-LAX-017,Hotel Los Angeles Central,Los Angeles,United States,3.4,Superior Queen,"wifi, pool, gym, beach access",392
HT-LAX-018,Hotel Los Angeles Central West,Los Angeles,United States,4.3,Superior Queen,"pool, wifi, gym, airport shuttle",608
HT-LAX-019,The Grand Los Angeles Hotel Riverside,Los Angeles,United States,3.7,Superior Queen,"pool, spa, kids club, gym, airport shuttle, wifi",470
HT-LAX-020,The Los Angeles Boutique,Los Angeles,United States,2.7,Standard Double,"kids club, beach access, spa",401
HT-LAX-021,Los Angeles Garden Residence Annex,Los Angeles,United States,3.6,Superior Queen,"restaurant, breakfast included, rooftop terrace, beach access",507
HT-LAX-022,The Los Angeles House Annex,Los Angeles,United States,3.6,Twin Room,"rooftop terrace, wifi, kids club, restaurant, airport shuttle",541
HT-LAX-023,Los Angeles Garden Residence East,Los Angeles,United States,3.5,Executive Suite,"parking, wifi, pool, rooftop terrace",558
HT-LAX-024,The Terrace Los Angeles,Los Angeles,United States,4.3,Family Room,"wifi, restaurant, beach access, breakfast included",673
HT-LAX-025,The Terrace Los Angeles Annex,Los Angeles,United States,3.6,Standard Double,"bar, rooftop terrace, kids club, restaurant, beach access, spa",435
HT-LAX-026,Villa Los Angeles,Los Angeles,United States,2.5,Deluxe King,"kids club, beach access, pool, wifi, gym",279
HT-LAX-027,The Los Angeles House Annex,Los Angeles,United States,4.3,Family Room,"bar, restaurant, wifi, kids club",680
HT-LAX-028,The Old Town Inn Los Angeles,Los Angeles,United States,4.5,Standard Double,"beach access, airport shuttle, spa, restaurant",800
HT-LAX-029,Hotel Los Angeles Central Riverside,Los Angeles,United States,3.3,Executive Suite,"pool, parking, wifi, gym, restaurant",474
HT-LAX-030,Hotel Los Angeles Central East,Los Angeles,United States,3.1,Deluxe King,"rooftop terrace, beach access, bar, wifi",452
HT-LAX-031,The Terrace Los Angeles II,Los Angeles,United States,3,Twin Room,"bar, spa, wifi, beach access, parking",433
HT-LAX-032,The Grand Los Angeles Hotel East,Los Angeles,United States,4,Standard Double,"airport shuttle, wifi, gym, bar",496
HT-LAX-033,Casa Los Angeles,Los Angeles,United States,3.3,Standard Double,"parking, kids club, wifi, spa",466
HT-LAX-034,Casa Los Angeles Riverside,Los Angeles,United States,4.6,Family Room,"bar, beach access, rooftop terrace, airport shuttle, restaurant, pool",853
HT-SFO-001,Hilton San Francisco,San Francisco,United States,4.7,Deluxe King,"wifi, pool, parking",737
HT-SFO-002,The Grand San Francisco Hotel,San Francisco,United States,3.5,Superior Queen,"wifi, pool, spa, airport shuttle",563
HT-SFO-003,Hyatt Regency San Francisco,San Francisco,United States,4.7,Twin Room,"gym, airport shuttle, restaurant, kids club, pool",704
HT-SFO-004,San Francisco Harbour Suites,San Francisco,United States,3.9,Standard Double,"pool, airport shuttle, gym, breakfast included",562
HT-SFO-005,Shangri-La San Francisco,San Francisco,United States,4.6,Deluxe King,"gym, wifi, rooftop terrace",859
HT-SFO-006,Casa San Francisco,San Francisco,United States,4.4,Superior Queen,"pool, wifi, beach access, rooftop terrace, restaurant, gym",663
HT-SFO-007,Sheraton San Francisco,San Francisco,United States,3.8,Superior Queen,"restaurant, pool, beach access, kids club, rooftop terrace, airport shuttle",725
HT-SFO-008,Crowne Plaza San Francisco,San Francisco,United States,3.9,Standard Double,"restaurant, breakfast included, parking, rooftop terrace",693
HT-SFO-009,The Old Town Inn San Francisco,San Francisco,United States,3.1,Superior Queen,"wifi, rooftop terrace, kids club, pool, breakfast included, parking",432
HT-SFO-010,The Terrace San Francisco,San Francisco,United States,4.8,Twin Room,"restaurant, airport shuttle, wifi, rooftop terrace, pool, beach access",765
HT-SFO-011,Holiday Inn San Francisco,San Francisco,United States,3.5,Family Room,"bar, gym, restaurant, wifi, pool, kids club",603
HT-SFO-012,Mercure San Francisco,San Francisco,United States,3.5,Twin Room,"beach access, spa, wifi, bar",519
HT-SFO-013,San Francisco Garden Residence,San Francisco,United States,3.3,Executive Suite,"breakfast included, beach access, bar",580
HT-SFO-014,ibis Styles San Francisco,San Francisco,United States,2.3,Deluxe King,"gym, breakfast included, pool, restaurant",344
HT-SFO-015,Travelodge San Francisco,San Francisco,United States,2.8,Twin Room,"kids club, restaurant, wifi, pool, airport shuttle, rooftop terrace",429
HT-SFO-016,Hotel San Francisco Central,San Francisco,United States,4.3,Superior Queen,"breakfast included, airport shuttle, gym, rooftop terrace",707
HT-SFO-017,The Grand San Francisco Hotel East,San Francisco,United States,2.9,Standard Double,"spa, restaurant, gym, bar",316
HT-SFO-018,Hotel San Francisco Central West,San Francisco,United States,5,Superior Queen,"bar, gym, beach access, spa, pool",851
HT-SFO-019,The Grand San Francisco Hotel Riverside,San Francisco,United States,4.1,Deluxe King,"restaurant, rooftop terrace, parking, beach access",819
HT-SFO-020,The Terrace San Francisco West,San Francisco,United States,4.8,Standard Double,"beach access, gym, pool",757
HT-SFO-021,Villa San Francisco,San Francisco,United States,3.6,Standard Double,"spa, bar, beach access, restaurant",595
HT-SFO-022,The Grand San Francisco Hotel II,San Francisco,United States,4.7,Superior Queen,"restaurant, spa, pool",852
HT-SFO-023,The Terrace San Francisco East,San Francisco,United States,3.9,Standard Double,"wifi, restaurant, gym, beach access",740
HT-SFO-024,The San Francisco House,San Francisco,United States,4.3,Family Room,"parking, bar, kids club",630
HT-SFO-025,The Grand San Francisco Hotel II,San Francisco,United States,4.5,Junior Suite,"kids club, pool, breakfast included, parking, airport shuttle",751
HT-SFO-026,The San Francisco Boutique,San Francisco,United States,4.6,Family Room,"restaurant, wifi, kids club, spa, breakfast included, parking",859
HT-SFO-027,The Terrace San Francisco Riverside,San Francisco,United States,3.2,Junior Suite,"kids club, airport shuttle, breakfast included, parking, spa",531
HT-SFO-028,The San Francisco Boutique II,San Francisco,United States,4,Standard Double,"breakfast included, kids club, restaurant, bar, airport shuttle",519
HT-SFO-029,Hotel San Francisco Central II,San Francisco,United States,4.8,Superior Queen,"gym, kids club, spa, rooftop terrace, wifi, breakfast included",876
HT-SFO-030,The San Francisco Boutique West,San Francisco,United States,4.8,Executive Suite,"restaurant, pool, parking",765
HT-SFO-031,San Francisco Harbour Suites West,San Francisco,United States,3.5,Standard Double,"wifi, bar, pool, kids club",519
HT-SFO-032,The Terrace San Francisco Annex,San Francisco,United States,2.8,Junior Suite,"wifi, beach access, rooftop terrace",352
HT-SFO-033,San Francisco Garden Residence II,San Francisco,United States,3.6,Junior Suite,"wifi, bar, breakfast included, restaurant",492
HT-HNL-001,Hilton Honolulu,Honolulu,United States,4.5,Junior Suite,"airport shuttle, wifi, parking",662
HT-HNL-002,Marriott Honolulu,Honolulu,United States,4.5,Junior Suite,"restaurant, beach access, bar",771
HT-HNL-003,Hyatt Regency Honolulu,Honolulu,United States,4.7,Superior Queen,"pool, airport shuttle, bar, gym, rooftop terrace, wifi",781
HT-HNL-004,InterContinental Honolulu,Honolulu,United States,4.7,Junior Suite,"restaurant, bar, wifi, pool, rooftop terrace, parking",685
HT-HNL-005,Villa Honolulu,Honolulu,United States,2.8,Twin Room,"rooftop terrace, pool, beach access, parking",370
HT-HNL-006,Four Seasons Honolulu,Honolulu,United States,4.9,Twin Room,"spa, pool, restaurant, airport shuttle, beach access",659
HT-HNL-007,Sheraton Honolulu,Honolulu,United States,4.1,Standard Double,"bar, restaurant, kids club, breakfast included, parking",551
HT-HNL-008,Crowne Plaza Honolulu,Honolulu,United States,3.7,Family Room,"airport shuttle, parking, pool, bar",449
HT-HNL-009,Radisson Blu Honolulu,Honolulu,United States,4,Superior Queen,"gym, breakfast included, rooftop terrace, kids club, airport shuttle",673
HT-HNL-010,The Honolulu Boutique,Honolulu,United States,4.1,Twin Room,"bar, wifi, kids club",685
HT-HNL-011,Honolulu Garden Residence,Honolulu,United States,4.4,Family Room,"airport shuttle, restaurant, beach access",813
HT-HNL-012,The Terrace Honolulu,Honolulu,United States,4.6,Executive Suite,"beach access, bar, spa",745
HT-HNL-013,ibis Honolulu,Honolulu,United States,2.2,Standard Double,"airport shuttle, spa, wifi, pool, bar",240
HT-HNL-014,ibis Styles Honolulu,Honolulu,United States,2.9,Superior Queen,"spa, wifi, pool",364
HT-HNL-015,Travelodge Honolulu,Honolulu,United States,3,Twin Room,"spa, restaurant, airport shuttle, bar, wifi",425
HT-HNL-016,Hotel Honolulu Central,Honolulu,United States,2.8,Superior Queen,"restaurant, spa, bar, wifi",311
HT-HNL-017,Hotel Honolulu Central Riverside,Honolulu,United States,2.6,Standard Double,"spa, parking, airport shuttle",248
HT-HNL-018,Hotel Honolulu Central Riverside,Honolulu,United States,4.1,Deluxe King,"rooftop terrace, breakfast included, bar, restaurant",679
HT-HNL-019,The Old Town Inn Honolulu,Honolulu,United States,2.7,Superior Queen,"wifi, pool, restaurant, gym, beach access",306
HT-HNL-020,The Honolulu House,Honolulu,United States,3,Family Room,"bar, restaurant, rooftop terrace",446
HT-HNL-021,The Old Town Inn Honolulu Annex,Honolulu,United States,4.3,Standard Double,"spa, airport shuttle, parking, breakfast included",599
HT-HNL-022,Hotel Honolulu Central East,Honolulu,United States,3.1,Junior Suite,"wifi, pool, kids club, rooftop terrace, beach access, parking",348
HT-HNL-023,The Honolulu Boutique Riverside,Honolulu,United States,4.3,Twin Room,"restaurant, wifi, gym",529
HT-HNL-024,The Honolulu Boutique East,Honolulu,United States,3.1,Executive Suite,"airport shuttle, restaurant, spa, breakfast included",407
HT-HNL-025,Casa Honolulu,Honolulu,United States,3,Deluxe King,"airport shuttle, rooftop terrace, parking",341
HT-HNL-026,Honolulu Garden Residence Annex,Honolulu,United States,3.7,Family Room,"spa, kids club, gym, beach access",400
HT-HNL-027,Casa Honolulu Riverside,Honolulu,United States,3.6,Executive Suite,"rooftop terrace, wifi, pool, beach access, parking",391
HT-HNL-028,The Honolulu Boutique Annex,Honolulu,United States,4.8,Deluxe King,"parking, gym, restaurant, pool, bar",903
HT-HNL-029,Villa Honolulu Annex,Honolulu,United States,3.9,Superior Queen,"restaurant, breakfast included, beach access",554
HT-HNL-030,The Grand Honolulu Hotel,Honolulu,United States,3.3,Deluxe King,"kids club, wifi, parking, airport shuttle",461
HT-HNL-031,Honolulu Harbour Suites,Honolulu,United States,3.7,Junior Suite,"beach access, airport shuttle, gym",600
HT-HNL-032,Honolulu Harbour Suites East,Honolulu,United States,2.8,Executive Suite,"gym, rooftop terrace, kids club, breakfast included, restaurant, parking",323
HT-HNL-033,The Grand Honolulu Hotel Riverside,Honolulu,United States,3.8,Superior Queen,"spa, wifi, pool, rooftop terrace, airport shuttle",444
HT-YVR-001,Hilton Vancouver,Vancouver,Canada,4.9,Deluxe King,"beach access, breakfast included, airport shuttle, kids club, wifi, restaurant",787
HT-YVR-002,Villa Vancouver,Vancouver,Canada,4.1,Superior Queen,"breakfast included, bar, rooftop terrace, kids club, pool",655
HT-YVR-003,Hyatt Regency Vancouver,Vancouver,Canada,4.6,Standard Double,"bar, pool, rooftop terrace, airport shuttle, beach access",801
HT-YVR-004,InterContinental Vancouver,Vancouver,Canada,4.9,Junior Suite,"wifi, airport shuttle, beach access, pool, restaurant, gym",934
HT-YVR-005,Shangri-La Vancouver,Vancouver,Canada,4.9,Superior Queen,"breakfast included, kids club, airport shuttle",934
HT-YVR-006,Four Seasons Vancouver,Vancouver,Canada,4.6,Deluxe King,"wifi, pool, parking, airport shuttle, bar, beach access",670
HT-YVR-007,Vancouver Garden Residence,Vancouver,Canada,4.4,Twin Room,"gym, pool, spa, parking",553
HT-YVR-008,Crowne Plaza Vancouver,Vancouver,Canada,3.9,Standard Double,"airport shuttle, pool, wifi, bar, parking",617
HT-YVR-009,Vancouver Harbour Suites,Vancouver,Canada,4.6,Superior Queen,"breakfast included, wifi, bar, gym",644
HT-YVR-010,The Grand Vancouver Hotel,Vancouver,Canada,3.7,Standard Double,"restaurant, spa, parking",569
